customer_id	tenure	monthly_charges	total_charges	contract	payment_method	internet_service	tech_support	online_security	support_calls	churn
380	62	34.98	2168.76	One year	UPI	DSL	No	No	1	No
381	69	61.98	4276.62	Month-to-month	Cash	DSL	No	No	0	No
382	16	111.16	1778.56	Month-to-month	Credit	Fiber	No	Yes	3	Yes
383	48	54.91	2635.68	Month-to-month	Credit	None	Yes	No	1	No
384	39	96.81	3775.59	Month-to-month	Debit	DSL	No	No	0	Yes
385	33	58.93	1944.69	One year	Debit	Fiber	No	Yes	1	No
386	23	100.49	2311.27	Month-to-month	UPI	Fiber	No	Yes	3	Yes
387	10	118.1	1181	Month-to-month	Credit	None	No	No	2	No
388	69	58.78	4055.82	Month-to-month	Debit	Fiber	Yes	No	0	No
389	34	104.51	3553.34	Month-to-month	Credit	Fiber	No	Yes	4	Yes
390	52	118.84	6179.68	One year	Debit	DSL	No	Yes	3	Yes
391	10	118.38	1183.8	Month-to-month	Cash	Fiber	No	No	1	Yes
392	19	63.38	1204.22	Month-to-month	Cash	DSL	Yes	Yes	0	No
393	58	68.58	3977.64	Month-to-month	Debit	DSL	No	No	1	No
394	1	50.34	50.34	One year	Cash	Fiber	Yes	Yes	3	Yes
395	69	51.4	3546.6	Two year	Credit	DSL	No	No	2	No
396	4	69.25	277	Month-to-month	Debit	Fiber	No	Yes	3	Yes
397	16	40.05	640.8	Two year	Cash	Fiber	No	No	1	No
398	24	91.11	2186.64	One year	Debit	DSL	Yes	Yes	3	No
399	2	73.63	147.26	Month-to-month	Credit	Fiber	No	Yes	5	Yes
400	32	109.81	3513.92	One year	Credit	None	No	Yes	1	No
401	24	101.06	2425.44	Month-to-month	Debit	DSL	No	No	0	Yes
402	12	52.25	627	Two year	Debit	Fiber	Yes	No	1	No
403	50	70.58	3529	Month-to-month	Credit	Fiber	No	No	1	No
404	35	95.05	3326.75	Month-to-month	Debit	DSL	Yes	No	3	Yes
405	33	39.32	1297.56	Two year	Debit	Fiber	No	Yes	1	Yes
406	33	23.16	764.28	Month-to-month	Debit	Fiber	Yes	Yes	0	No
407	61	105.23	6419.03	Month-to-month	UPI	DSL	No	No	3	Yes
408	51	33.76	1721.76	One year	Credit	Fiber	Yes	No	1	No
409	43	108.94	4684.42	One year	UPI	Fiber	Yes	Yes	1	No
410	12	111.36	1336.32	One year	UPI	Fiber	No	Yes	1	No
411	67	66.07	4426.69	Month-to-month	UPI	Fiber	No	Yes	1	No
412	65	100.68	6544.2	Month-to-month	Cash	Fiber	No	No	3	Yes
413	33	56.32	1858.56	Month-to-month	UPI	DSL	Yes	No	1	No
414	40	105.83	4233.2	Month-to-month	Debit	DSL	No	No	4	Yes
415	43	102.47	4406.21	Month-to-month	UPI	Fiber	No	Yes	2	Yes
416	44	27.85	1225.4	Month-to-month	Cash	DSL	No	No	0	No
417	29	78.26	2269.54	Month-to-month	Cash	Fiber	No	Yes	4	Yes
418	13	84	1092	Month-to-month	UPI	DSL	Yes	Yes	3	Yes
419	12	20.09	241.08	Month-to-month	Credit	Fiber	Yes	No	0	No
420	46	117.99	5427.54	One year	Debit	DSL	Yes	No	0	Yes
421	2	60.66	121.32	Month-to-month	Debit	Fiber	No	Yes	0	Yes
422	35	71.73	2510.55	Month-to-month	Credit	Fiber	Yes	Yes	1	No
423	8	39.48	315.84	Month-to-month	Debit	DSL	No	No	3	Yes
424	26	81.09	2108.34	Month-to-month	Cash	Fiber	No	No	1	Yes
425	34	101.06	3436.04	Month-to-month	Cash	Fiber	Yes	Yes	3	Yes
426	7	78.59	550.13	Month-to-month	Debit	Fiber	No	No	1	No
427	68	98.8	6718.4	One year	Credit	DSL	Yes	Yes	1	No
428	58	93.11	5400.38	Month-to-month	Debit	Fiber	No	No	2	Yes
429	29	43.77	1269.33	Month-to-month	UPI	DSL	No	No	1	No
430	36	63.58	2288.88	Month-to-month	Cash	Fiber	Yes	Yes	2	No
431	21	34.86	732.06	Month-to-month	Cash	Fiber	No	No	2	No
432	36	24.19	870.84	Month-to-month	UPI	Fiber	No	No	2	Yes
433	10	26.31	263.1	One year	Cash	DSL	Yes	Yes	2	Yes
434	24	114.25	2742	Month-to-month	UPI	Fiber	No	Yes	3	Yes
435	64	118.45	7580.8	One year	Cash	None	No	No	1	No
436	49	29.5	1445.5	Month-to-month	Credit	Fiber	No	No	0	No
437	36	53.52	1926.72	One year	Cash	DSL	No	Yes	2	No
438	24	31.44	754.56	Month-to-month	Debit	Fiber	No	Yes	2	Yes
439	23	103.42	2378.66	Month-to-month	Debit	DSL	No	No	0	Yes
440	62	69.63	4317.06	Month-to-month	Debit	Fiber	No	No	2	No
441	37	82.13	3038.81	Month-to-month	Debit	Fiber	No	Yes	0	No
442	12	73.99	887.88	One year	Credit	None	No	Yes	1	No
443	55	91.03	5006.65	Month-to-month	Cash	DSL	Yes	No	3	Yes
444	13	51.91	674.83	One year	Debit	Fiber	No	No	2	No
445	23	33.75	776.25	Month-to-month	Cash	DSL	Yes	No	3	No
446	30	21.76	652.8	Month-to-month	Credit	Fiber	No	No	2	Yes
447	17	64.57	1097.69	Two year	UPI	DSL	No	No	3	No
448	62	110.78	6868.36	Month-to-month	Credit	Fiber	No	Yes	2	No
449	13	50.53	656.89	One year	Debit	DSL	Yes	No	0	No
450	59	39.6	2336.4	Month-to-month	Credit	Fiber	No	Yes	0	No
451	19	112.6	2139.4	Month-to-month	Debit	DSL	No	No	3	Yes
452	49	30.54	1496.46	Month-to-month	Credit	Fiber	No	Yes	1	No
453	12	25.18	302.16	Two year	Debit	Fiber	No	Yes	1	No
454	61	107.94	6584.34	Month-to-month	UPI	Fiber	No	No	3	Yes
455	19	90.09	1711.71	One year	UPI	Fiber	No	Yes	2	No
456	9	62.21	559.89	Two year	Cash	Fiber	Yes	No	2	Yes
457	71	95.23	6761.33	Two year	Cash	DSL	No	No	0	Yes
458	28	94.14	2635.92	Two year	Credit	DSL	No	No	3	Yes
459	52	24.01	1248.52	One year	UPI	DSL	Yes	Yes	0	No
460	16	87.62	1401.92	Month-to-month	Debit	Fiber	Yes	No	2	No
461	69	84.09	5802.21	Two year	UPI	None	No	No	1	No
462	12	116.38	1396.56	Two year	UPI	DSL	No	No	0	No
463	25	116.66	2916.5	Month-to-month	UPI	Fiber	No	No	0	Yes
464	52	57.78	3004.56	Month-to-month	UPI	DSL	No	Yes	2	No
465	53	78.98	4185.94	Month-to-month	Debit	Fiber	No	No	2	No
466	23	34.14	785.22	Month-to-month	UPI	DSL	Yes	No	6	No
467	16	26.65	426.4	Month-to-month	UPI	Fiber	Yes	No	1	No
468	57	63.28	3606.96	One year	Credit	Fiber	No	No	1	No
469	39	88.99	3470.61	One year	Cash	Fiber	No	No	1	Yes
470	53	76.78	4069.34	One year	Cash	DSL	No	No	1	No
471	42	62.97	2644.74	Month-to-month	Cash	DSL	No	Yes	1	Yes
472	58	101.81	5904.98	Month-to-month	Cash	Fiber	Yes	No	2	Yes
473	39	99.44	3878.16	Two year	Debit	Fiber	No	Yes	2	Yes
474	14	93.19	1304.66	One year	Credit	DSL	No	No	1	No
475	5	27.7	138.5	One year	Credit	DSL	Yes	Yes	0	Yes
476	35	99.65	3487.75	One year	Credit	DSL	Yes	No	1	No
477	18	111.94	2014.92	One year	UPI	DSL	Yes	Yes	0	No
478	9	25.94	233.46	Two year	UPI	Fiber	No	No	0	No
479	58	60.17	3489.86	Month-to-month	Credit	Fiber	No	Yes	1	Yes
480	17	118.84	2020.28	Month-to-month	Debit	Fiber	Yes	No	1	No
481	7	79.92	559.44	Month-to-month	Cash	Fiber	No	No	0	Yes
482	46	71.36	3282.56	One year	Debit	DSL	Yes	No	2	No
483	13	37.74	490.62	Two year	Credit	Fiber	No	No	1	Yes
484	40	76.55	3062	Month-to-month	Cash	None	No	No	1	No
485	42	63.9	2683.8	Month-to-month	Cash	None	Yes	No	1	No
486	9	32.74	294.66	Month-to-month	Cash	DSL	No	No	2	No
487	50	66.43	3321.5	Two year	Debit	None	Yes	Yes	2	No
488	27	36.44	983.88	Month-to-month	Credit	DSL	Yes	No	1	No
489	66	93.07	6142.62	Month-to-month	UPI	Fiber	No	No	1	No
490	5	117.36	586.8	Month-to-month	Cash	DSL	No	No	1	Yes
491	29	66.96	1941.84	Two year	Cash	DSL	No	No	1	No
492	37	83.24	3079.88	Month-to-month	Cash	None	No	No	0	Yes
493	38	63.1	2397.8	Month-to-month	Cash	DSL	No	No	0	No
494	8	33.85	270.8	Month-to-month	Cash	Fiber	No	Yes	2	No
495	65	117.06	7608.9	One year	UPI	DSL	Yes	No	5	No
496	17	32.96	560.32	Month-to-month	Cash	Fiber	No	No	1	No
497	71	31.16	2212.36	Month-to-month	Cash	Fiber	No	No	4	No
498	45	65.92	2966.4	Month-to-month	UPI	Fiber	No	Yes	1	No
499	4	85.89	343.56	Month-to-month	Debit	Fiber	No	No	0	Yes
500	36	55.49	1997.64	One year	Credit	DSL	No	No	1	No
501	70	39.25	2747.5	Month-to-month	Debit	None	No	No	3	Yes
502	31	101.9	3158.9	Month-to-month	Cash	Fiber	No	No	0	Yes
503	19	56.31	1069.89	One year	Debit	DSL	Yes	No	2	No
504	61	39.43	2405.23	One year	UPI	DSL	Yes	No	2	No
505	54	56.51	3051.54	Month-to-month	Cash	DSL	No	No	1	No
506	39	41.46	1616.94	Month-to-month	Debit	DSL	No	No	1	No
507	19	71.94	1366.86	One year	Credit	DSL	No	Yes	1	No
508	39	86.83	3386.37	Month-to-month	Debit	None	No	No	2	Yes
509	67	99.96	6697.32	Two year	Cash	DSL	No	No	0	No
510	45	42.76	1924.2	One year	Cash	Fiber	Yes	Yes	1	No
511	13	36.7	477.1	One year	Cash	Fiber	No	Yes	0	No
512	58	21.96	1273.68	One year	UPI	None	No	No	0	No
513	20	42.81	856.2	Month-to-month	Cash	DSL	No	No	2	No
514	72	22.39	1612.08	Month-to-month	Debit	DSL	No	No	0	Yes
515	61	54.55	3327.55	Month-to-month	Credit	DSL	No	Yes	2	No
516	39	34.57	1348.23	One year	Debit	Fiber	Yes	Yes	0	No
517	1	77.99	77.99	One year	Credit	DSL	No	No	2	Yes
518	3	58.37	175.11	Month-to-month	Cash	Fiber	No	Yes	3	Yes
519	62	29.36	1820.32	One year	Credit	DSL	No	Yes	1	No
520	63	59.99	3779.37	Month-to-month	UPI	Fiber	No	No	3	Yes
521	25	40.93	1023.25	Month-to-month	UPI	Fiber	No	No	3	Yes
522	56	88.02	4929.12	Month-to-month	UPI	Fiber	No	Yes	1	Yes
523	33	56.44	1862.52	Month-to-month	UPI	DSL	No	Yes	2	No
524	38	34.7	1318.6	One year	UPI	Fiber	No	Yes	2	No
525	6	54.96	329.76	Month-to-month	Credit	Fiber	No	No	1	No
526	58	42.44	2461.52	Month-to-month	Credit	Fiber	No	Yes	0	No
527	44	99.58	4381.52	One year	Cash	Fiber	No	Yes	1	No
528	45	118.34	5325.3	Two year	Credit	DSL	No	Yes	2	No
529	32	22.55	721.6	Month-to-month	Credit	DSL	No	No	0	No
530	45	89	4005	One year	Debit	DSL	No	No	7	Yes
531	61	46.4	2830.4	Month-to-month	Cash	Fiber	Yes	No	4	No
532	47	26.64	1252.08	Month-to-month	Credit	Fiber	No	No	4	Yes
533	21	21.44	450.24	Month-to-month	Cash	Fiber	No	Yes	2	No
534	36	108.1	3891.6	One year	UPI	Fiber	No	No	3	Yes
535	19	55.36	1051.84	One year	Credit	Fiber	Yes	No	1	No
536	20	119.45	2389	Month-to-month	Debit	Fiber	Yes	Yes	1	Yes
537	57	64.24	3661.68	Month-to-month	Debit	Fiber	Yes	No	2	No
538	18	38.76	697.68	Month-to-month	UPI	Fiber	No	No	1	No
539	47	97.71	4592.37	One year	Debit	Fiber	Yes	No	0	No
540	49	112.65	5519.85	One year	Debit	Fiber	Yes	No	2	No
541	14	101.56	1421.84	One year	UPI	DSL	Yes	No	1	No
542	15	94.52	1417.8	Month-to-month	Credit	Fiber	Yes	No	1	Yes
543	31	53.47	1657.57	Month-to-month	Debit	DSL	Yes	No	5	No
544	1	26.45	26.45	Month-to-month	Debit	DSL	Yes	Yes	0	No
545	54	40.13	2167.02	Month-to-month	Credit	Fiber	No	No	1	No
546	3	64.68	194.04	Month-to-month	UPI	DSL	No	Yes	2	Yes
547	16	115.62	1849.92	Two year	Debit	Fiber	No	Yes	1	Yes
548	57	92.29	5260.53	One year	Debit	DSL	No	No	1	Yes
549	12	102.83	1233.96	One year	UPI	Fiber	No	No	4	Yes
550	16	47.73	763.68	Month-to-month	Debit	DSL	No	No	1	No
551	72	88.38	6363.36	Month-to-month	Credit	Fiber	No	Yes	1	Yes
552	24	106.24	2549.76	Month-to-month	Debit	None	No	No	1	Yes
553	28	67.94	1902.32	Month-to-month	Debit	Fiber	No	Yes	1	No
554	8	62.99	503.92	Month-to-month	Debit	DSL	No	Yes	1	No
555	36	91.94	3309.84	Two year	Credit	DSL	No	No	1	No
556	8	75.99	607.92	One year	Credit	DSL	No	Yes	0	Yes
557	58	119.32	6920.56	Month-to-month	Cash	DSL	No	No	4	Yes
558	60	62.51	3750.6	Month-to-month	Debit	Fiber	Yes	Yes	2	No
559	50	37.59	1879.5	Month-to-month	Credit	Fiber	Yes	No	1	No
560	28	67.19	1881.32	Month-to-month	Debit	DSL	Yes	No	0	No
561	41	43.52	1784.32	Two year	UPI	Fiber	No	Yes	0	Yes
562	64	76.13	4872.32	One year	UPI	Fiber	Yes	Yes	2	No
563	27	32.58	879.66	Month-to-month	Debit	DSL	No	No	2	No
564	63	115	7245	Month-to-month	UPI	Fiber	No	No	3	Yes
565	17	105.98	1801.66	Month-to-month	Credit	DSL	No	No	2	Yes
566	33	35.56	1173.48	One year	Debit	Fiber	Yes	Yes	3	No
567	29	37.24	1079.96	Month-to-month	Debit	DSL	No	No	4	Yes
568	13	71.24	926.12	Month-to-month	Debit	Fiber	No	Yes	1	No
569	46	97.29	4475.34	Month-to-month	Cash	DSL	No	No	2	Yes
570	35	41.91	1466.85	Month-to-month	Cash	DSL	No	Yes	1	No
571	6	26.1	156.6	Month-to-month	Cash	DSL	No	Yes	1	No
572	69	74.55	5143.95	Month-to-month	Debit	Fiber	No	No	2	No
573	47	89.16	4190.52	Month-to-month	Debit	Fiber	No	No	4	Yes
574	25	44.44	1111	Month-to-month	Cash	DSL	No	Yes	1	No
575	66	93.98	6202.68	Month-to-month	UPI	DSL	Yes	Yes	2	No
576	10	115.06	1150.6	Month-to-month	Credit	Fiber	No	Yes	1	Yes
577	56	33.71	1887.76	Two year	UPI	Fiber	Yes	Yes	3	No
578	30	71.1	2133	Month-to-month	Cash	Fiber	No	No	3	Yes
579	5	25.68	128.4	Month-to-month	Credit	DSL	Yes	No	2	No
580	33	40.67	1342.11	Month-to-month	Cash	Fiber	No	Yes	2	No
581	65	28.98	1883.7	Month-to-month	Credit	None	No	Yes	1	Yes
582	18	60.4	1087.2	Month-to-month	Credit	DSL	No	Yes	3	Yes
583	49	102.08	5001.92	Two year	Credit	Fiber	No	Yes	3	Yes
584	11	77.71	854.81	Month-to-month	Cash	Fiber	No	No	3	Yes
585	26	42.26	1098.76	Two year	Cash	Fiber	No	No	1	No
586	63	24.01	1512.63	Two year	Credit	Fiber	Yes	No	1	No
587	59	75.34	4445.06	Two year	Debit	Fiber	No	No	2	No
588	27	33.28	898.56	Month-to-month	Debit	DSL	No	No	1	No
589	49	54.27	2659.23	Month-to-month	Debit	None	No	Yes	0	No
590	33	71.02	2343.66	One year	Debit	DSL	No	No	2	No
591	1	110.37	110.37	Month-to-month	UPI	DSL	No	Yes	1	Yes
592	21	28.18	591.78	Month-to-month	UPI	Fiber	No	No	1	No
593	55	86.86	4777.3	One year	Debit	Fiber	Yes	No	2	No
594	6	21.41	128.46	Two year	Cash	DSL	Yes	No	2	No
595	69	82.99	5726.31	Month-to-month	Debit	DSL	No	Yes	2	Yes
596	5	75.15	375.75	Month-to-month	Credit	DSL	Yes	Yes	4	Yes
597	3	101.19	303.57	Month-to-month	Credit	DSL	No	Yes	2	Yes
598	53	73.17	3878.01	Month-to-month	Cash	DSL	Yes	No	1	No
599	23	55.26	1270.98	Month-to-month	Credit	Fiber	No	No	2	No
600	53	44.28	2346.84	One year	Debit	DSL	No	No	2	No
601	37	28.52	1055.24	One year	Debit	DSL	Yes	Yes	3	No
602	17	73.46	1248.82	Two year	Cash	Fiber	No	Yes	1	No
603	1	108.83	108.83	Month-to-month	Cash	Fiber	No	No	1	Yes
604	51	71.47	3644.97	Month-to-month	Cash	Fiber	No	Yes	0	No
605	45	93.91	4225.95	One year	UPI	DSL	No	Yes	1	No
606	4	49.84	199.36	Two year	Credit	Fiber	No	Yes	4	No
607	62	64.81	4018.22	Two year	Credit	Fiber	Yes	No	0	No
608	65	52.46	3409.9	Month-to-month	UPI	Fiber	Yes	No	0	No
609	32	30.93	989.76	Two year	Credit	Fiber	No	Yes	2	No
610	34	61.7	2097.8	Month-to-month	Cash	DSL	No	Yes	0	No
611	72	96.43	6942.96	Two year	Credit	None	No	No	1	No
612	39	59.5	2320.5	One year	Debit	None	Yes	No	1	No
613	26	85.02	2210.52	Month-to-month	UPI	Fiber	Yes	Yes	0	No
614	34	95.86	3259.24	Two year	UPI	DSL	No	No	2	Yes
615	54	52.27	2822.58	Month-to-month	Credit	Fiber	Yes	No	0	No
616	3	99.75	299.25	Two year	UPI	None	No	Yes	1	Yes
617	50	53.89	2694.5	One year	Credit	None	No	No	2	No
618	12	45.61	547.32	One year	Credit	None	No	Yes	2	No
619	65	42.24	2745.6	Month-to-month	Debit	Fiber	No	No	2	Yes
620	54	39.99	2159.46	Month-to-month	Debit	Fiber	Yes	No	1	No
621	5	93.71	468.55	Two year	Credit	DSL	Yes	Yes	1	Yes
622	57	108.75	6198.75	Month-to-month	UPI	Fiber	Yes	No	3	Yes
623	17	43.06	732.02	One year	UPI	DSL	No	Yes	0	No
624	47	28.52	1340.44	One year	Debit	DSL	No	No	3	No
625	23	51.38	1181.74	One year	Credit	Fiber	Yes	No	1	No
626	14	85.78	1200.92	One year	Credit	DSL	Yes	No	2	No
627	66	56.85	3752.1	Month-to-month	Debit	Fiber	No	Yes	1	No
628	51	74.92	3820.92	Month-to-month	Credit	DSL	Yes	No	5	Yes
629	38	94.43	3588.34	One year	Debit	Fiber	Yes	No	1	No
630	64	60.85	3894.4	Two year	Credit	DSL	Yes	No	1	No
631	38	119.97	4558.86	One year	UPI	DSL	Yes	Yes	0	No
632	50	49.79	2489.5	Month-to-month	Debit	Fiber	No	No	2	No
633	30	117.82	3534.6	Two year	Credit	Fiber	Yes	No	1	No
634	51	40.3	2055.3	One year	Credit	DSL	No	No	1	No
635	63	31.09	1958.67	Month-to-month	Debit	DSL	Yes	Yes	1	No
636	52	95.08	4944.16	One year	Cash	Fiber	Yes	No	2	No
637	38	90.23	3428.74	One year	Cash	Fiber	Yes	Yes	1	No
638	30	101.12	3033.6	One year	Credit	Fiber	No	No	2	No
639	51	54.36	2772.36	One year	Credit	Fiber	No	No	2	No
640	5	113.08	565.4	Month-to-month	Credit	Fiber	No	No	1	Yes
641	29	31.95	926.55	Month-to-month	Cash	None	Yes	Yes	4	No
642	4	23.03	92.12	Month-to-month	Debit	Fiber	No	No	1	Yes
643	10	50.06	500.6	Month-to-month	Cash	DSL	Yes	No	1	No
644	56	99.73	5584.88	Month-to-month	UPI	Fiber	Yes	No	0	Yes
645	17	87.3	1484.1	Month-to-month	Cash	DSL	No	Yes	1	Yes
646	17	63.62	1081.54	One year	Cash	DSL	No	No	2	No
647	69	45.63	3148.47	Month-to-month	Credit	DSL	No	Yes	1	Yes
648	34	25.93	881.62	One year	Debit	DSL	No	No	3	No
649	6	53.75	322.5	Month-to-month	Debit	Fiber	No	No	2	No
650	53	66	3498	Month-to-month	Cash	Fiber	No	No	1	No
651	66	88.7	5854.2	Month-to-month	Credit	DSL	No	No	0	No
652	43	84.6	3637.8	One year	Debit	Fiber	No	No	2	No
653	23	114.73	2638.79	Month-to-month	Credit	Fiber	No	No	0	Yes
654	55	30.04	1652.2	Month-to-month	Cash	Fiber	No	No	0	No
655	16	53.63	858.08	Month-to-month	Debit	Fiber	No	No	1	No
656	8	68.16	545.28	Month-to-month	UPI	Fiber	Yes	No	0	No
657	4	87.07	348.28	Two year	Cash	Fiber	Yes	No	2	Yes
658	4	69.55	278.2	One year	Cash	Fiber	Yes	No	0	No
659	56	111.28	6231.68	Month-to-month	UPI	Fiber	Yes	No	3	Yes
660	25	80.87	2021.75	Month-to-month	Cash	DSL	Yes	No	3	Yes
661	67	23.97	1605.99	Month-to-month	UPI	Fiber	No	No	2	No
662	67	31.37	2101.79	One year	UPI	Fiber	No	Yes	4	No
663	27	95.35	2574.45	Month-to-month	Cash	DSL	Yes	No	1	No
664	32	91.58	2930.56	One year	UPI	Fiber	No	No	1	No
665	50	35.35	1767.5	One year	UPI	Fiber	Yes	Yes	2	No
666	61	25.89	1579.29	Month-to-month	Cash	Fiber	No	No	7	Yes
667	51	77.87	3971.37	One year	Cash	DSL	No	Yes	2	Yes
668	19	83.57	1587.83	Month-to-month	UPI	Fiber	No	No	3	Yes
669	21	33.53	704.13	Month-to-month	Credit	DSL	Yes	Yes	2	No
670	5	67.36	336.8	Month-to-month	Cash	None	No	Yes	0	Yes
671	42	50.58	2124.36	Month-to-month	Cash	Fiber	Yes	Yes	3	No
672	61	113.13	6900.93	One year	Credit	Fiber	Yes	No	3	No
673	22	41.92	922.24	One year	Cash	DSL	Yes	No	4	No
674	21	93.33	1959.93	Two year	Credit	DSL	Yes	No	2	No
675	70	71.81	5026.7	Month-to-month	Debit	None	No	Yes	1	No
676	1	21.15	21.15	Month-to-month	Cash	None	No	Yes	1	Yes
677	5	71.7	358.5	Month-to-month	Cash	Fiber	No	No	0	Yes
678	12	29.95	359.4	One year	Debit	Fiber	No	No	5	No
679	46	85.91	3951.86	Month-to-month	Cash	None	Yes	Yes	0	No
680	34	76.55	2602.7	Month-to-month	UPI	DSL	Yes	No	0	No
681	49	21.04	1030.96	Month-to-month	UPI	Fiber	No	Yes	2	No
682	45	40.47	1821.15	Month-to-month	Debit	Fiber	Yes	No	2	No
683	27	97.62	2635.74	Month-to-month	UPI	DSL	No	Yes	2	Yes
684	26	47.58	1237.08	Month-to-month	Debit	Fiber	No	Yes	3	Yes
685	47	69.93	3286.71	Month-to-month	UPI	None	No	Yes	1	No
686	56	51.2	2867.2	Month-to-month	Cash	DSL	Yes	Yes	1	No
687	63	112.15	7065.45	Month-to-month	UPI	None	No	No	1	Yes
688	48	73.66	3535.68	One year	Cash	Fiber	No	No	2	No
689	61	89.62	5466.82	Month-to-month	UPI	DSL	Yes	No	1	No
690	26	28.35	737.1	Month-to-month	Debit	DSL	Yes	No	0	No
691	36	24.03	865.08	One year	UPI	Fiber	Yes	No	2	No
692	1	45.92	45.92	Month-to-month	Cash	Fiber	Yes	No	1	No
693	8	50.91	407.28	Two year	Debit	Fiber	No	No	2	No
694	52	88.77	4616.04	Month-to-month	UPI	DSL	Yes	No	0	No
695	47	76.91	3614.77	Month-to-month	Credit	Fiber	No	No	1	No
696	56	57.46	3217.76	Month-to-month	Credit	Fiber	Yes	Yes	3	No
697	14	85.41	1195.74	One year	Debit	DSL	No	No	4	Yes
698	28	36.36	1018.08	Month-to-month	Credit	DSL	No	Yes	1	No
699	2	26.35	52.7	Month-to-month	Credit	DSL	No	Yes	1	No
700	26	105.45	2741.7	Month-to-month	UPI	DSL	No	Yes	4	Yes
701	14	76.39	1069.46	Month-to-month	UPI	DSL	Yes	No	0	No
702	59	84.91	5009.69	Month-to-month	Cash	None	Yes	No	2	No
703	56	50.72	2840.32	Month-to-month	UPI	DSL	No	Yes	3	No
704	7	57.2	400.4	One year	Debit	Fiber	Yes	No	0	No
705	3	28.24	84.72	Month-to-month	Cash	Fiber	No	No	1	Yes
706	23	105.7	2431.1	One year	Cash	DSL	No	Yes	2	No
707	18	79.24	1426.32	Month-to-month	UPI	Fiber	Yes	Yes	2	No
708	38	28.36	1077.68	Month-to-month	Cash	Fiber	No	No	2	No
709	15	100.45	1506.75	Two year	Cash	DSL	Yes	No	3	No
710	64	64.41	4122.24	One year	UPI	DSL	Yes	Yes	1	No
711	28	96.51	2702.28	Month-to-month	Debit	Fiber	Yes	No	1	No
712	39	21.26	829.14	Month-to-month	UPI	Fiber	No	No	0	No
713	57	22.87	1303.59	Two year	Credit	Fiber	Yes	No	1	No
714	17	37.08	630.36	Two year	Cash	Fiber	Yes	No	1	No
715	44	41.09	1807.96	One year	UPI	Fiber	No	No	3	No
716	25	96.4	2410	One year	Debit	DSL	Yes	No	1	No
717	17	90.67	1541.39	Month-to-month	Debit	Fiber	Yes	No	2	Yes
718	13	81.61	1060.93	Two year	Cash	DSL	No	No	1	No
719	25	108.49	2712.25	Month-to-month	Credit	Fiber	No	No	2	Yes
720	68	44.71	3040.28	Month-to-month	UPI	DSL	No	No	1	No
721	10	110.44	1104.4	Two year	Credit	Fiber	Yes	Yes	5	No
722	67	110.95	7433.65	Month-to-month	UPI	DSL	No	No	2	Yes
723	18	63.43	1141.74	Month-to-month	Debit	Fiber	No	No	0	No
724	34	29.44	1000.96	Month-to-month	Debit	None	No	Yes	2	Yes
725	8	92.66	741.28	One year	Cash	DSL	No	Yes	1	Yes
726	40	53.69	2147.6	Month-to-month	Credit	DSL	Yes	No	3	No
727	42	99.49	4178.58	Month-to-month	Debit	DSL	Yes	No	0	No
728	41	36.37	1491.17	Month-to-month	Cash	None	Yes	No	0	No
729	6	73.95	443.7	Month-to-month	Debit	DSL	No	No	1	No
730	52	70.81	3682.12	One year	UPI	DSL	No	Yes	1	Yes
731	26	30.03	780.78	Month-to-month	Credit	Fiber	No	No	1	No
732	64	56.33	3605.12	Month-to-month	Credit	DSL	No	No	2	No
733	59	28.48	1680.32	Month-to-month	UPI	DSL	No	No	2	Yes
734	56	66.47	3722.32	Month-to-month	UPI	Fiber	No	No	2	No
735	59	104.29	6153.11	Month-to-month	Credit	DSL	No	No	0	Yes
736	70	47.02	3291.4	Month-to-month	Cash	DSL	Yes	No	1	No
737	33	96.49	3184.17	Month-to-month	Cash	Fiber	Yes	Yes	1	Yes
738	53	38.34	2032.02	Month-to-month	Debit	Fiber	No	Yes	1	No
739	22	87.37	1922.14	Two year	Cash	DSL	No	No	3	Yes
740	21	111.55	2342.55	One year	Credit	Fiber	No	No	1	No
741	70	52.39	3667.3	Month-to-month	Cash	DSL	Yes	No	0	No
742	70	110.04	7702.8	Month-to-month	UPI	Fiber	No	No	2	Yes
743	4	70.54	282.16	Month-to-month	Credit	DSL	Yes	No	4	Yes
744	62	51.68	3204.16	Two year	Debit	Fiber	Yes	No	2	No
745	62	109.65	6798.3	Month-to-month	Credit	Fiber	Yes	Yes	2	No
746	24	23.2	556.8	Month-to-month	Credit	DSL	Yes	No	2	No
747	55	22.8	1254	Two year	Cash	DSL	No	Yes	2	No
748	9	79.98	719.82	Month-to-month	Cash	DSL	No	No	1	No
749	3	99.68	299.04	Month-to-month	Cash	Fiber	Yes	No	1	Yes
750	31	95.15	2949.65	Month-to-month	Debit	DSL	No	Yes	1	Yes
751	40	27.95	1118	Month-to-month	Debit	Fiber	No	No	1	Yes
752	36	115.03	4141.08	Month-to-month	Debit	Fiber	No	No	2	No
753	24	90.31	2167.44	Two year	Debit	DSL	Yes	No	0	No
754	6	114.91	689.46	Month-to-month	UPI	None	Yes	Yes	1	No
755	66	52.91	3492.06	One year	Credit	DSL	No	Yes	1	No
756	4	89.39	357.56	Two year	Cash	Fiber	No	No	2	Yes
757	6	105.99	635.94	One year	Credit	Fiber	No	No	2	No
758	51	58.05	2960.55	One year	Credit	DSL	No	No	1	No
759	62	116.49	7222.38	Two year	Credit	None	No	No	3	No
